"CODIGO","NOME","CODUOME","NOMEUO","SEDE","MORADA","LOCALIDADE","CONCELHO","DISTRITO","CP","CODDSR","CODQZP","GRUPONATUREZAINST","CICLO","FAX","URL","EMAIL","TELEFONE1","TELEFONE2"
"231617","Escola Básica de Marmoiral, Vila Nova de Gaia","152419","Agrupamento de Escolas da Madalena, Vila Nova de Gaia","N","R. do Carvalheiro","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-734","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.marmoiral@escolas.min-edu.pt; ","227126762",""
"239513","Escola Básica de Maninho, Madalena, Vila Nova de Gaia","152419","Agrupamento de Escolas da Madalena, Vila Nova de Gaia","N","R. Escola do Maninho","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-746","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227125276","","eb1ji.n1.maninho@escolas.min-edu.pt; ","227125276",""
"237632","Escola Básica Urbano dos Santos Moura, Crestuma, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. da Fonte Velha","CRESTUMA","Vila Nova de Gaia","Porto","4415-578","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227631882","","eb1ji.usantosmoura@escolas.min-edu.pt; ","227631882",""
"246591","Escola Básica n.º 2 de Igreja, Sandim, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. D. Mª Jerónima Carvalho - Igreja","SANDIM","Vila Nova de Gaia","Porto","4415-808","Norte","QZP.09","Publico","1º Ciclo","","","eb1.n2.igrejasandim@escolas.min-edu.pt; ","227632411",""
"238880","Escola Básica n.º 1 de Igreja, Sandim, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. D. Maria Jerónima Carvalho - Igreja","SANDIM","Vila Nova de Gaia","Porto","4415-808","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227632414","","eb1.n1.igrejasandim@escolas.min-edu.pt; ","227632414",""
"274410","Escola Básica de Seixo Alvo, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. da Escola Primária","OLIVAL VNG","Vila Nova de Gaia","Porto","4415-743","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227630348","","eb1.seixoalvo@escolas.min-edu.pt; ","227630348",""
"246682","Escola Básica de São Miguel, Olival, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. das Minas","OLIVAL VNG","Vila Nova de Gaia","Porto","4415-766","Norte","QZP.09","Publico","1º Ciclo","227630205","","eb1.smiguelolival@escolas.min-edu.pt; ","227630205",""
"277502","Escola Básica de Sá, Sandim, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. das Escolas","SANDIM","Vila Nova de Gaia","Porto","4415-810","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.sa@escolas.min-edu.pt; ","227630965",""
"266036","Escola Básica de Portelinha, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. Central","PEDROSO","Vila Nova de Gaia","Porto","4415-000","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.portelinha@escolas.min-edu.pt; ","227630516",""
"239185","Escola Básica de Igreja e Lavadores, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. Padre José António Ferreira","OLIVAL VNG","Vila Nova de Gaia","Porto","4415-714","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227454214","","eb1ji.n1.ilavadores@escolas.min-edu.pt; ","227454214",""
"247662","Escola Básica de Hortas, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","Rua Escola Nova - Hortas","LEVER","Vila Nova de Gaia","Porto","4415-650","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227632446","","eb1.hpaincaislever@escolas.min-edu.pt; ","227632446",""
"225320","Escola Básica de Gestosa, Sandim, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","Rua de Gende","SANDIM","Vila Nova de Gaia","Porto","4415-824","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227632410","","eb1.gestosasandim@escolas.min-edu.pt; ","227632410",""
"204651","Escola Básica de Arnelas, Vila Nova de Gaia","152420","Agrupamento de Escolas Diogo de Macedo, Vila Nova de Gaia","N","R. D. Alda Bastos","OLIVAL VNG","Vila Nova de Gaia","Porto","4415-688","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227835339","","eb1ji.arnelas@escolas.min-edu.pt; ","227835339",""
"296510","Escola Básica Manuel António Pina, Oliveira do Douro, Vila Nova de Gaia","152432","Agrupamento de Escolas Escultor António Fernandes Sá, Vila Nova de Gaia","N","R. Raimundo de Carvalho","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-185","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","","",""
"240059","Escola Básica de Outeiro, Oliveira do Douro, Vila Nova de Gaia","152432","Agrupamento de Escolas Escultor António Fernandes Sá, Vila Nova de Gaia","N","R. das Escolas","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-391","Norte","QZP.09","Publico","1º Ciclo","227821125","","eb1.ooliveiradouro@escolas.min-edu.pt; ","227821125",""
"225230","Escola Básica de Gervide, Oliveira do Douro, Vila Nova de Gaia","152432","Agrupamento de Escolas Escultor António Fernandes Sá, Vila Nova de Gaia","N","R. de Diu","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-379","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","223797903","","eb1ji.gervide@escolas.min-edu.pt; ","223797903",""
"296119","Escola Básica Professor Doutor Marques dos Santos, Santa Marinha, Vila Nova de Gaia","152444","Agrupamento de Escolas António Sérgio, Vila Nova de Gaia","N","Avenida D. João II","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-000","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","","",""
"292692","Escola Básica do Marco, Vila Nova de Gaia","152444","Agrupamento de Escolas António Sérgio, Vila Nova de Gaia","N","R. Ramada Alta","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-263","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.marcovnovagaia@escolas.min-edu.pt; ","223700750",""
"292679","Escola Básica de Pedras, Vila Nova de Gaia","152444","Agrupamento de Escolas António Sérgio, Vila Nova de Gaia","N","Rua Qt. das Pedras","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-000","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","223795064","","eb1.pedras@escolas.min-edu.pt; ","223795064",""
"254241","Escola Básica da Quinta das Chãs, Vila Nova de Gaia","152444","Agrupamento de Escolas António Sérgio, Vila Nova de Gaia","N","Avª. Escultores, 459 ( Simopre )","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-139","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","223712981","","eb1ji.n7.candal@escolas.min-edu.pt; ","223712981",""
"243188","Escola Básica da Praia, Vila Nova de Gaia","152444","Agrupamento de Escolas António Sérgio, Vila Nova de Gaia","N","R. Cândido dos Reis, 83","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-072","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","223752393","","eb1.praiastamarinha@escolas.min-edu.pt; ","223752393",""
"250673","Escola Básica de Vila Chã, Valadares, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","R. da Escola de Vila Chã","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-555","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227130334","","eb1ji.n3.campolinho@escolas.min-edu.pt; ","227130334",""
"231460","Escola Básica de Marinha, Valadares, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","Largo da Praia","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-591","Norte","QZP.09","Publico","1º Ciclo","227124356","","eb1.marinhavaladares@escolas.min-edu.pt; ","227124356",""
"228916","Escola Básica de Lagos, Vilar do Paraíso, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","R. do Barroco","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-907","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.lagos@escolas.min-edu.pt; ","227119045",""
"239781","Escola Básica de Junqueira, Vilar do Paraíso, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","R. Egas Moniz, nº 43","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-781","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227124370","","eb1ji.junqueira@escolas.min-edu.pt; ","227124370",""
"292667","Escola Básica de Francelos, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","R. Fernandes Barbosa","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-659","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.fgulpilhares@escolas.min-edu.pt; ","227622123",""
"211321","Escola Básica de Capela, Gulpilhares, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","R. Padre Cid","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-677","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227624796","","eb1ji.capela@escolas.min-edu.pt; ","227624796",""
"251288","Escola Básica de Cadavão, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","R. do Painçal","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-906","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227124368","","eb1ji.cadavao@escolas.min-edu.pt; ","227124368",""
"245100","Escola Básica n.º 2 de Campolinho, Valadares, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","R. Isabel Muler de Mesquita","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-566","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227126726","","eb1.n2.campolinho@escolas.min-edu.pt; ","227126726",""
"237413","Escola Básica n.º 1 de Campolinho, Valadares, Vila Nova de Gaia","152456","Agrupamento de Escolas de Valadares, Vila Nova de Gaia","N","Lg. da Igreja","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-564","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227116181","","eb1.n1.campolinho@escolas.min-edu.pt; ","227116181",""
"212775","Escola Básica dos Carvalhos, Vila Nova de Gaia","152468","Agrupamento de Escolas de Carvalhos, Vila Nova de Gaia","N","R. Cruz de Carrais","PEDROSO","Vila Nova de Gaia","Porto","4415-207","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227825159","","eb1ji.carvalhos@escolas.min-edu.pt; ","227825159",""
"274653","Escola Básica de Senhora do Monte, Vila Nova de Gaia","152468","Agrupamento de Escolas de Carvalhos, Vila Nova de Gaia","N","Rua Bela Vista, 717 - Senhora do Monte","PEDROSO","Vila Nova de Gaia","Porto","4415-170","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.sramonte@escolas.min-edu.pt; ","227836533",""
"232762","Escola Básica de Mexedinho, Pedroso, Vila Nova de Gaia","152468","Agrupamento de Escolas de Carvalhos, Vila Nova de Gaia","N","R. das Cavadinhas","PEDROSO","Vila Nova de Gaia","Porto","4415-194","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227870898","","eb1.mexedinho@escolas.min-edu.pt; ","227870898",""
"229611","Escola Básica de Leirós, Vila Nova de Gaia","152468","Agrupamento de Escolas de Carvalhos, Vila Nova de Gaia","N","R. Central de Afonsim","PEDROSO","Vila Nova de Gaia","Porto","4415-196","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227643955","","eb1.leirospedroso@escolas.min-edu.pt; ","227643955",""
"222598","Escola Básica de Figueiredo, Pedroso, Vila Nova de Gaia","152468","Agrupamento de Escolas de Carvalhos, Vila Nova de Gaia","N","R. de Figueiredo","PEDROSO","Vila Nova de Gaia","Porto","4415-224","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227829219","","eb1ji.figueiredo@escolas.min-edu.pt; ","227829219",""
"202370","Escola Básica de Alheiras, Pedroso, Vila Nova de Gaia","152468","Agrupamento de Escolas de Carvalhos, Vila Nova de Gaia","N","R. da Escola de Alheiras","PEDROSO","Vila Nova de Gaia","Porto","4415-211","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227834881","","eb1ji.alheiras@escolas.min-edu.pt; ","227834881",""
"253911","Escola Básica Joaquim Nicolau de Almeida, Vila Nova de Gaia","152470","Agrupamento de Escolas Soares dos Reis, Vila Nova de Gaia","N","Rua da Guiné, 2/4 ","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-145","Norte","QZP.09","Publico","1º Ciclo","223722192","","eb1.n6.snalmeida@escolas.min-edu.pt; ","223793048",""
"253534","Escola Básica do Cedro, Vila Nova de Gaia","152470","Agrupamento de Escolas Soares dos Reis, Vila Nova de Gaia","N","R. Rui de Pina - Mafamude","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-287","Norte","QZP.09","Publico","1º Ciclo","227116948","","eb1.cedro@escolas.min-edu.pt; ","227116948",""
"252955","Escola Básica de Laborim de Cima, Vila Nova de Gaia","152470","Agrupamento de Escolas Soares dos Reis, Vila Nova de Gaia","N","R. da Tapada  - Mafamude","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-244","Norte","QZP.09","Publico","1º Ciclo","227121610","","eb1.laborimcima@escolas.min-edu.pt; ","227121610",""
"246931","Escola Básica n.º 2 de Loureiro, Perozinho, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","R. do Carvalhal","PEROSINHO","Vila Nova de Gaia","Porto","4415-016","Norte","QZP.09","Publico","1º Ciclo","","","eb1ji.n2.loureiro@escolas.min-edu.pt; ","227840758",""
"310323","Escola Básica e Secundária de Canelas, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","S","Rua Delfim de Lima, Apartado 512","CANELAS VNG","Vila Nova de Gaia","Porto","4410-227","Norte","QZP.09","Publico","1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Artistico;Profissional","227112748","http://agrcanelas.edu.pt","direcao@agrcanelas.edu.gov.pt; servicos@agrcanelas.edu.gov.pt; ","227116852",""
"245770","Escola Básica do Curro, Canelas, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","Condes Resende","CANELAS VNG","Vila Nova de Gaia","Porto","4410-258","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.curro@escolas.min-edu.pt; ","227628001",""
"274896","Escola Básica de Serpente, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","R. Alto da Serpente","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-576","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.serpente@escolas.min-edu.pt; ","227120751",""
"233894","Escola Básica de Monte, Gulpilhares, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","Rua Escola do Monte","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-637","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.monte@escolas.min-edu.pt; ","227621875",""
"241702","Escola Básica de Megide, Souto de Megide, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","Rua das Pontes","CANELAS VNG","Vila Nova de Gaia","Porto","4410-256","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.psmegidecanelas@escolas.min-edu.pt; ","227131126",""
"251951","Escola Básica de Laborim de Baixo, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","R. Laborim de Baixo","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-129","Norte","QZP.09","Publico","1º Ciclo","","","eb1.laborimbaixo@escolas.min-edu.pt; ","227128853",""
"251173","Escola Básica de Brandariz, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","R. Dr. Avelino Costa, 198 - Brandariz","PEROSINHO","Vila Nova de Gaia","Porto","4415-026","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.n3.loureiro@escolas.min-edu.pt; ","227533885",""
"246141","Escola Básica de Alquebre, Serzedo, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","R. Escola Alquebre","SERZEDO VNG","Vila Nova de Gaia","Porto","4410-044","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.n2.figueiracha@escolas.min-edu.pt; ","227530515",""
"249129","Escola Básica da Lagarteira, Canelas, Vila Nova de Gaia","152481","Agrupamento de Escolas de Canelas, Vila Nova de Gaia","N","R. de Stº António - Lagarteira","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-000","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.lcanelas@escolas.min-edu.pt; ","227127486",""
"243048","Escola Básica n.º 1 de Vila d’Este, Vila Nova de Gaia","152493","Agrupamento de Escolas de Vila d’Este, Vila Nova de Gaia","N","R. de Vila de Este","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-569","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.n2.serpente@escolas.min-edu.pt; ","227840822",""
"244650","Escola Básica de São Lourenço, Balteiro, Vila Nova de Gaia","152493","Agrupamento de Escolas de Vila d’Este, Vila Nova de Gaia","N","R. dos Bairros da Câmara","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-334","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.n2.balteiro@escolas.min-edu.pt; ","227829123",""
"236937","Escola Básica de Balteiro, Vilar de Andorinho, Vila Nova de Gaia","152493","Agrupamento de Escolas de Vila d’Este, Vila Nova de Gaia","N","R. António Feliciano de Castilho","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4430-000","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.bvilarandorinho@escolas.min-edu.pt; ","227834562",""
"252244","Escola Básica de São Paio, Canidelo, Vila Nova de Gaia","152500","Agrupamento de Escolas D. Pedro I, Vila Nova de Gaia","N","Rua de Bustes - S. Paio","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-394","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.n4.alumiara@escolas.min-edu.pt; ","227723191",""
"250442","Escola Básica de Meiral, Canidelo, Vila Nova de Gaia","152500","Agrupamento de Escolas D. Pedro I, Vila Nova de Gaia","N","R. do Meiral","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-501","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227811698","","eb1ji.n3.alumiara@escolas.min-edu.pt; ","227813655",""
"229465","Escola Básica de Lavadores, Canidelo, Vila Nova de Gaia","152500","Agrupamento de Escolas D. Pedro I, Vila Nova de Gaia","N","R. Escola de  Lavadores","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-441","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.lavadores@escolas.min-edu.pt; ","227720111",""
"236550","Escola Básica de Chouselas, Canidelo, Vila Nova de Gaia","152500","Agrupamento de Escolas D. Pedro I, Vila Nova de Gaia","N","R. de Chouzelas, 160","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4400-418","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","227721643","","eb1ji.chouzelas@escolas.min-edu.pt; ","227721643",""
